ParticipantId,FileName,TrialNumber,AttemptNumber,LastModified,Phase,TrialType,LeftFacingCarSpeed,RightFacingCarSpeed,MeanWalkingSpeedHMDV,MeanWalkingSpeedRWV,MeanRunningSpeedRWV,TrialResult,TrialDuration,RoadEntrance,DurationInRoad,DurationInMiddleOfRoad,DurationInMiddleOfRoadList,DurationInMiddleOfRoadSum,SimulatedHitHMDV,SimulatedHitRWV,MeanVelInRoad,HeadAngleOnEnterRoad,MeanHeadAngleInRoad,HeadAngleOnLossOfView,FullChecksInRoad,FullChecksOnSidewalk,FullChecksInCarPath,FullChecksBetweenCurbAndCarPath,PartialChecksInRoad,PartialChecksOnSidewalk,PartialChecksInCarPath,PartialChecksBetweenCurbAndCarPath,FullChecksWithClosestCarInViewInRoad,FullChecksWithClosestCarInViewOnSidewalk,FullChecksWithClosestCarInViewInCarPath,FullChecksWithClosestCarInViewBetweenCurbAndCarPath,PartialChecksWithClosestCarInViewInRoad,PartialChecksWithClosestCarInViewOnSidewalk,PartialChecksWithClosestCarInViewInCarPath,PartialChecksWithClosestCarInViewBetweenCurbAndCarPath,MeanFullCheckTimeInRoad,MeanFullCheckTimeOnSidewalk,MeanFullCheckTimeInCarPath,MeanFullCheckTimeBetweenCurbAndCarPath,MeanPartialCheckTimeInRoad,MeanPartialCheckTimeOnSidewalk,MeanPartialCheckTimeInCarPath,MeanPartialCheckTimeBetweenCurbAndCarPath,MeanTimeClosestCarInViewInRoad,MeanTimeClosestCarInViewOnSidewalk,MeanTimeClosestCarInViewInCarPath,MeanTimeClosestCarInViewBetweenCurbAndCarPath,PercentFullCheckingInRoad,PercentFullCheckingOnSidewalk,PercentFullCheckingInCarPath,PercentFullCheckingBetweenCurbAndCarPath,PercentPartialCheckingInRoad,PercentPartialCheckingOnSidewalk,PercentPartialCheckingInCarPath,PercentPartialCheckingBetweenCurbAndCarPath,PercentTimeClosestCarInViewInRoad,PercentTimeClosestCarInViewOnSidewalk,PercentTimeClosestCarInViewInCarPath,PercentTimeClosestCarInViewBetweenCurbAndCarPath,PctFullCheckingInRoadCarInView,PctFullCheckingOnSidewalkCarInView,PctFullCheckingInCarPathCarInView,PctFullCheckingBetweenCurbAndCarPathCarInView,PctPartialCheckingInRoadCarInView,PctPartialCheckingOnSidewalkCarInView,PctPartialCheckingInCarPathCarInView,PctPartialCheckingBetweenCurbAndCarPathCarInView,PercentTimeClosestLFCInViewInNearLane,PercentTimeClosestRFCInViewInNearLane,PercentTimeClosestLFCInViewInFarLane,PercentTimeClosestRFCInViewInFarLane,PercentTimeClosestLFCInViewBetweenCarPaths,PercentTimeClosestRFCInViewBetweenCarPaths,LFCInViewOnMiddleOfRoadEntry,DurationInCarPath,HeadAngleOnEnterCarPath,MeanHeadAngleInCarPath,NearMissDistance,NearMissTime,NearMisses,Hits,MissedOpportunities,TLSEnterRoad,TLSEnterCarPath,TLSExitCarPath,TLSExitCarPathAvgWalkingSpeedRWV,TLSExitCarPathAvgWalkingSpeedHMDV,TLSOnLossOfView,VelEnterRoad,MeanVelInCarPath,VelEnterCarPath,VelExitCarPath,MaxVelInCarPath,MinVelInCarPath,CrossingTime,StartDelay,GapLength,GapInterval,MarginOfSafety,PercentageOfGapUsed,MaxRejectedGapTime,AverageRejectedGapTime,MinRejectedGapTime,TrafficVolume,TrafficVolumePerMinute,JumpBacks



TEST_HIT_FAR_LANE,./testdata/TEST_HIT_FAR_LANE_1605735566_1-1_dumpedData.pkl,1,1,2021-02-14 01:01:22.167479,PHASE_IV,STANDARD_ConstantGap_PRE,13.8889,13.8889,99999,99999,99999,HIT,99999,summary,99999,0.1556022,[4.9896806, 0.15560219999998992, 4.9896806, 0.15560219999998992],10.2905656,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,[0.0, 0.0],[0.9953254277776967, 0.9953254277776967],[0.43137661420396073, 0.43137661420396073],[0.43137661420396073, 0.43137661420396073],[0.0839644227135574, 0.0839644227135574],[0.7151713993252238, 0.7151713993252238],[99999],99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,

TEST_HIT_NEAR_LANE,./testdata/TEST_HIT_NEAR_LANE_1605735503_1-1_dumpedData.pkl,1,1,2021-02-14 01:01:22.181937,PHASE_IV,STANDARD_ConstantGap_PRE,13.89,13.89,99999,99999,99999,HIT,99999,summary,99999,None,[],0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,[0.0, 0.0],[0.9972604745346857, 0.9972604745346857],[99999, 99999],[99999, 99999],[None, None],[None, None],[99999],99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,

TEST_HIT_FAR_LANE_NOT_IN_MIDDLE,./testdata/TEST_HIT_FAR_LANE_NOT_IN_MIDDLE_1605735660_1-1_dumpedData.pkl,1,1,2021-02-14 01:01:22.177207,PHASE_IV,STANDARD_ConstantGap_PRE,13.8889,13.8889,99999,99999,99999,HIT,99999,summary,99999,9.0686979,[9.068697899999995, 9.068697899999995],18.1373958,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,[0.0, 0.0],[0.9957152065100634, 0.9957152065100634],[0.664079515707836, 0.664079515707836],[0.664079515707836, 0.664079515707836],[0.0, 0.0],[0.9986968140156048, 0.9986968140156048],[99999],99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,
TEST_HIT_FAR_LANE_NOT_IN_MIDDLE,./testdata/TEST_HIT_FAR_LANE_NOT_IN_MIDDLE_1605735660_1-1_dumpedData.pkl,1,1,2021-02-14 01:01:22.177207,PHASE_IV,STANDARD_ConstantGap_PRE,13.8889,13.8889,99999,99999,99999,HIT,99999,summary,99999,9.0686979,[9.068697899999995, 9.068697899999995],18.1373958,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,[0.0, 0.0],[0.9957152065100634, 0.9957152065100634],[0.664079515707836, 0.664079515707836],[0.664079515707836, 0.664079515707836],[0.0, 0.0],[0.9986968140156048, 0.9986968140156048],[99999],99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,
